"State","City","Street","Zipcode","Bedrooms","Bathrooms","Area","PPSq","LotArea","MarketEstimate","RentEstimate","Latitude","Longitude","Price"
"NV","Las Vegas","Crellin Cir","89120",-0.425427985824988,-0.402852424356873,-0.304440211516871,-0.174994749041786,-0.145341406955869,-0.158339613966804,-0.107029613842135,36.088226,-115.09307,-0.153050319872326
"NV","Las Vegas","Starry Beach Ave","89115",-0.425427985824988,0.520452062889877,-0.579266463281005,-0.0531900351912973,-0.15542116566617,-0.189747183408204,-0.235397168610592,36.232697,-115.09501,-0.181090503409753
"NV","Las Vegas","Amber Crest St","89142",-0.425427985824988,-0.402852424356873,-0.500744677062681,0.108491601783129,-0.1499936032837,-0.121910771668002,-0.204730078359354,36.14314,-115.03328,-0.12148250034148
"NV","Las Vegas","Highland Pony St","89149",-0.425427985824988,0.520452062889877,-0.329796204983205,0.113555526907255,-0.152319701447616,-0.0721903247466643,-0.158593747892889,36.300064,-115.300064,-0.0744473537625699
"NV","Henderson","Landfair Ct","89074",-0.425427985824988,-0.402852424356873,-0.504834353428219,0.361477972785175,-0.147667505119785,-0.061360128387561,-0.130097779075367,36.053333,-115.09712,-0.0581659568698701
"NV","Las Vegas","Magic Stone Ln","89135",2.59410779314533,6.98358347361712,8.61432600644776,5.4873087443647,-0.0980440776229209,13.4037245485551,21.5862729714894,36.10865,-115.34937,13.7946796848738
"NV","Las Vegas","Pama Ln","89120",0.581083940498451,0.520452062889877,0.704073980224728,1.05993496858168,-0.0515221143446108,0.745095675043487,0.898471000147575,36.067207,-115.09272,0.679109965754551
"NV","Henderson","Stonequist Ave","89052",-1.43193991214843,-0.402852424356873,-0.733038294625223,0.748725188167211,-0.152319701447616,-0.0450163775183687,-0.206358419434641,36.016926,-115.096565,-0.0505381224256403
"NV","Las Vegas","S Rainbow Blvd UNIT 1075","89118",-2.43845183847187,-1.32615691160362,-1.13055483735549,0.185476354493537,-0.117808158355656,-0.302085856551267,-0.348024092984608,36.092796,-115.239685,-0.279683406815546
"NV","Las Vegas","Wengert Ave","89104",1.58759586682189,0.520452062889877,-0.279084218050537,0.12286169943635,-0.147667505119785,-0.0514160390032934,-0.171349086315971,36.15465,-115.11956,-0.0580755046649107
"NV","Sparks","Elaine Way","89431",-0.425427985824988,-0.402852424356873,-0.639793673490963,0.411555982998071,-0.148442871174423,-0.0863680363440359,-0.108657954917422,39.559902,-119.74234,-0.0898242286056752
"NV","Las Vegas","W Flamingo Rd APT 1017","89147",-2.43845183847187,-1.32615691160362,-1.10274503806983,0.538342388957628,-0.143627847975118,-0.23552937710805,-0.349109653701466,36.115147,-115.25301,-0.225513390309435
"NV","Las Vegas","Woodruff Pl","89120",-0.425427985824988,-0.402852424356873,-0.414043538113282,0.090131176997194,-0.146892139065146,-0.102121049230004,-0.1718918666744,36.09541,-115.074005,-0.103392059349592
"NV","Sparks","Cadiz Ct","89436",-0.425427985824988,-0.402852424356873,-0.706864365885782,0.919223099710034,-0.137587746409484,0.00637782702210345,-0.0443384824435862,39.631565,-119.68952,-0.00380418168924481
"NV","Las Vegas","Saybrook Point Dr","89128",-0.425427985824988,-0.402852424356873,-0.698685013154706,0.354731478260643,-0.1499936032837,-0.121320033684778,-0.260093674919111,36.18846,-115.25475,-0.121396570746769
"NV","Las Vegas","W Flamingo Rd UNIT 2096","89147",-1.43193991214843,-0.402852424356873,-0.902350896158484,0.23132833862179,-0.150629403448504,-0.215345829347903,-0.327941219722735,36.11759,-115.26482,-0.207322547370041
"NV","Zephyr Cove","Skyland Dr","89448",4.60713164579221,10.6768014226041,14.6196067816033,4.04364122083445,-0.119754327152799,17.9542776896587,20.0716443812933,39.02165,-119.95088,17.1866373708529
"NV","Dayton","Sutro Springs Rd","89403",-0.425427985824988,-0.402852424356873,-0.482750101054315,-0.262204804119518,-0.0553989446178033,-0.23661239674396,-0.205815639076212,39.307972,-119.54717,-0.212748775145558
"NV","Las Vegas","Argent Star Ct","89147",1.58759586682189,0.520452062889877,0.728612038417954,-0.0286075940570046,-0.146892139065146,0.14303521380788,0.0669314910343573,36.117477,-115.29458,0.136395831475842
"NV","Gardnerville","Pleasantview Dr","89460",-0.425427985824988,-0.402852424356873,0.0178262860875002,0.663335720993044,-0.138363112464123,0.246020535549899,-0.0975309575696276,38.91048,-119.74701,0.217803720461391
"NV","Reno","W 7th St","89503",-0.425427985824988,-0.402852424356873,-0.811560080843547,0.636527048617428,-0.146892139065146,-0.101530311246781,-0.179490791692406,39.52997,-119.84504,-0.103301607144632
"NV","Las Vegas","Haven Brook Ct","89128",1.58759586682189,0.520452062889877,0.265660673839085,0.0740767345800213,-0.148442871174423,0.0671253829636194,-0.0161139038052785,36.211643,-115.278145,0.0685575822783097
"NV","Las Vegas","W Russell Rd UNIT 2065","89113",-1.43193991214843,-0.402852424356873,-0.889263931788764,0.209543043294482,-0.157448580579469,-0.21544428567844,-0.31437171076201,36.086166,-115.2668,-0.207321642847992
"NV","Henderson","Amber Rock St","89012",-0.425427985824988,-0.402852424356873,-0.270086930046354,0.395465385491756,-0.146892139065146,0.0395576104131746,-0.114085758501712,36.028095,-115.03734,0.0269495679969659
"NV","Las Vegas","La Puebla St","89120",1.58759586682189,5.13697449912363,6.01165596741957,0.966288040001333,-0.115102130824968,3.15077765539195,2.6904603535009,36.05857,-115.11345,2.98564119222035
"NV","Henderson","Blackberry Ln","89074",-0.425427985824988,0.520452062889877,-0.588263751285188,0.264298261412577,-0.154645799611531,-0.107142322087407,-0.246795556137601,36.036106,-115.11728,-0.107824217392604
"NV","Gardnerville","Rubio Way","89460",1.58759586682189,2.36706103738338,1.67414521413027,0.19744340888483,-0.0127538116126857,0.572304814950521,0.662904324589392,38.893898,-119.75699,0.520818607075525
"NV","Reno","Brittany Park Dr","89521",-0.425427985824988,0.520452062889877,-0.27172280059257,0.519754271895639,-0.150768969338339,0.0689960532438282,-0.0429815315475138,39.415787,-119.72909,0.0640349720303375
"NV","Las Vegas","Autumn Gate Ave","89131",1.58759586682189,0.520452062889877,0.0767176257512432,0.0721016427521844,-0.150768969338339,0.0306965406648173,-0.0790764253830418,36.299828,-115.266884,0.01879982433012
"NV","Henderson","Brockton Way","89074",-0.425427985824988,-0.402852424356873,-0.5244647999828,0.420907522101368,-0.150768969338339,-0.0426534255854734,-0.143124507677663,36.045403,-115.09329,-0.0495331984285409
"NV","Henderson","Saratoga Springs St","89015",-0.425427985824988,-0.402852424356873,-0.716679589163072,0.797871031253586,-0.148442871174423,-0.0265065873773557,-0.164292941656394,36.015324,-114.94331,-0.033653409325861
"NV","Las Vegas","Attiva Ave","89138",0.581083940498451,1.44375655013663,0.978082296715754,0.954723710840464,-0.146892139065146,0.785856595885931,0.786115465952774,36.182526,-115.36206,0.746949119474133
"NV","Henderson","Thayer Ave","89074",-0.425427985824988,0.520452062889877,0.619008711821543,0.0529764464468351,-0.146116773010508,0.17404895792713,0.0913566071636621,36.044067,-115.09248,0.149964566741808
"NV","Las Vegas","Rawhide St","89119",-2.43845183847187,-0.402852424356873,-0.103228134332416,-0.245450539430981,-0.120529693207437,-0.137466871892896,-0.261722015994398,36.09028,-115.13111,-0.134959878880437
"NV","Reno","Whimbleton Way","89511",-0.425427985824988,0.520452062889877,-0.18502166164317,0.198978376517576,-0.154645799611531,0.000568903520402559,-0.0174708547013511,39.4581,-119.78844,-0.00832679193721697
"NV","Las Vegas","Black Friar Ct","89166",1.58759586682189,0.520452062889877,0.813677306821138,0.0102063338554271,-0.143015308791954,0.187537475210741,0.11958118580197,36.292915,-115.3177,0.177100228229641
"NV","Las Vegas","Gazelle Dr","89108",-1.43193991214843,-0.402852424356873,-0.818921498301515,0.317492754103857,-0.152319701447616,-0.170646655283967,-0.246252775779172,36.19243,-115.240944,-0.166618150616242
"NV","Carson City","Pinebrook Dr","89701",0.581083940498451,0.520452062889877,-0.292989117693366,0.180608137263938,-0.1499936032837,-0.0537789909361886,-0.0435243119059428,39.144382,-119.751045,-0.0445981261259536
"NV","Las Vegas","N Tee Pee Ln","89149",0.581083940498451,0.520452062889877,0.353179748061592,0.335643425841493,-0.110449934497137,0.239325505073362,0.271831076341302,36.26919,-115.30102,0.204145437512515
"NV","Las Vegas","Pecan Grove Ct","89142",0.581083940498451,0.520452062889877,0.268114479658408,-0.0913167661594215,-0.148442871174423,0.0116944688711178,-0.0847756191465462,36.157894,-115.02994,0.000718428558727346
"NV","Glenbrook","Tahoe Glen Dr","89413",-0.425427985824988,1.44375655013663,-0.589081686558296,4.13573009531028,-0.153870433556893,0.888940373958487,0.68271580767205,39.03945,-119.947395,0.810265662945743
"NV","Las Vegas","Oakmont Ave UNIT 3510","89109",-1.43193991214843,-0.402852424356873,-0.828736721578805,0.020329601935422,-0.149722225164577,-0.239566086660079,-0.334725974203098,36.13829,-115.14832,-0.22545730994236
"NV","Las Vegas","E Flamingo Rd UNIT 108","89169",-2.43845183847187,-1.32615691160362,-1.17308747155708,0.94691077181333,-0.14092182044443,-0.210127643829426,-0.31437171076201,36.11574,-115.16272,-0.20279903260002
"NV","Henderson","Cameron Hill Ct","89074",-0.425427985824988,-0.402852424356873,-0.42794843775611,0.338095378279805,-0.1499936032837,-0.0410781242968766,-0.137425313914159,36.049473,-115.074135,-0.0399850636730221
"NV","Pahrump","Paiute Blvd","89061",-0.425427985824988,0.520452062889877,-0.665967602230405,-0.468568308210033,-0.0740077299291273,-0.308682430697266,-0.208258150689142,36.114002,-115.9397,-0.293251237559463
"NV","Henderson","Dawn Ridge Ave","89074",-1.43193991214843,-0.402852424356873,-0.47784248941567,0.485217937725132,-0.147667505119785,-0.00839062255849199,-0.131183339792225,36.044754,-115.067535,-0.0173720124331613
"NV","Henderson","Grey Eagle St","89074",0.581083940498451,1.44375655013663,1.50237880677769,0.0325273590804182,-0.141464576682677,0.402172275782061,0.468588956271813,36.03063,-115.07471,0.361622726346905
"NV","North Las Vegas","Positive Ct","89031",0.581083940498451,0.520452062889877,-0.411589732293959,-0.0770614047424949,-0.154645799611531,-0.155287467720148,-0.194145861369988,36.249218,-115.177734,-0.148527709624354
"NV","Las Vegas","Eddy Stone Ave","89117",-0.425427985824988,-0.402852424356873,0.0799893668436733,0.257900606895133,-0.145341406955869,0.103751137923496,-0.0975309575696276,36.154854,-115.27645,0.0893615894189816
"NV","Las Vegas","Cholla Way","89101",-0.425427985824988,-0.402852424356873,-0.865543808868645,0.573287078359856,-0.1499936032837,-0.13805760987612,-0.337711266174457,36.160484,-115.13194,-0.134964401490685
"NV","Reno","Cordone Ave","89502",-0.425427985824988,-0.402852424356873,-0.57108711054993,0.693163728834389,-0.148442871174423,0.00883923528553603,-0.1906177890402,39.518402,-119.79057,0.000627976353767923
"NV","Las Vegas","Narra Pl","89144",0.581083940498451,0.520452062889877,0.192864434532514,0.178215303632918,-0.146892139065146,0.1079847601366,0.09244216788052,36.175297,-115.32474,0.0911706335181705
"NV","Henderson","Alanhurst Dr","89052",0.581083940498451,0.520452062889877,0.44724230446896,0.0177537564167704,-0.147667505119785,0.105227982881556,0.145634643006561,36.01112,-115.08508,0.090266111468576
"NV","Las Vegas","Dolan Point St","89138",0.581083940498451,1.44375655013663,0.118432324679728,2.29848277935371,-0.137587746409484,0.966523962421882,1.03525165047168,36.167225,-115.37717,0.882627426913298
"NV","Reno","Barrel Racer Dr","89521",0.581083940498451,0.520452062889877,0.763783255161578,0.49655532677507,-0.13448628219093,0.462722919062503,0.325294941646558,39.43,-119.70575,0.415894049322571
"NV","Sparks","Rey Del Sierra Ct","89436",0.581083940498451,2.36706103738338,1.09095736440459,0.0543830066713895,-0.13448628219093,0.278904949949358,0.282686683509882,39.61377,-119.678215,0.271170521387462
"NV","Las Vegas","Hilgard Ave","89178",-1.43193991214843,0.520452062889877,-0.258635836222849,-0.0092246638224393,-0.154645799611531,-0.090306289565528,-0.180033572050835,36.018753,-115.29734,-0.0928996035742963
"NV","Wellington","Sandstone Dr","89444",-0.425427985824988,-0.402852424356873,-0.718315459709287,0.427297627293345,0.00973180397183087,-0.11541265385254,-0.421842221730951,38.750835,-119.513916,-0.112346827640577
"NV","Las Vegas","Winwood St","89108",-0.425427985824988,-0.402852424356873,-0.7305844888059,0.51211942400398,-0.146892139065146,-0.0967059510504527,-0.223727390904369,36.205093,-115.2198,-0.0987789968966601
"NV","North Las Vegas","Seven Pines Pl","89030",-0.425427985824988,-0.402852424356873,-0.796837245927611,0.212033965814345,-0.146892139065146,-0.183150609262205,-0.26063645527754,36.207317,-115.12461,-0.180276433565118
"NV","Elko","Adobe Way","89801",-0.425427985824988,-0.402852424356873,-0.695413272062276,-0.0114160458506668,-0.142317479342779,-0.207075497582769,-0.240010801657238,40.83932,-115.77587,-0.199180944401642
"NV","North Las Vegas","Luna Vista Pl","89084",1.58759586682189,0.520452062889877,1.15557425098009,-0.161257873926336,-0.143790674846592,0.182516202353338,0.118495625085112,36.282837,-115.16879,0.158919335032793
"NV","Las Vegas","Fox Point Dr","89108",0.581083940498451,0.520452062889877,-0.396048962104916,0.0733906682349139,-0.153095067502254,-0.105271651807198,-0.165107112194037,36.240097,-115.244965,-0.103301607144632
"NV","Minden","Mackay Way","89423",-1.43193991214843,-0.402852424356873,-0.613619744751522,1.30607229754004,-0.0747830959837658,0.1203902577843,-0.0975309575696276,39.02561,-119.70593,0.126446993452353
"NV","Pahrump","W Dyer Rd","89048",0.581083940498451,-0.402852424356873,-0.443489207945153,-0.202126380236381,-0.0848628546940663,-0.197426777190114,-0.395788764526359,36.216305,-116.03324,-0.189231201856103
"NV","Las Vegas","Orient Express Ct","89145",1.58759586682189,5.13697449912363,6.39690348105322,1.61853593981301,-0.0732323638744888,4.53911037229846,5.32701594456973,36.165962,-115.30804,4.25106753960296
"NV","Fernley","Pro Ct","89408",-0.425427985824988,-0.402852424356873,-0.277448347504322,-0.0199101973227311,-0.143015308791954,-0.0991673593138853,-0.138239484451802,39.58742,-119.14324,-0.100678493200808
"NV","Genoa","Cloudburst Canyon Dr","89411",-0.425427985824988,1.44375655013663,0.745788679153212,1.25521979398809,-0.129058719808461,0.875254944013802,0.827095383014162,39.04235,-119.81979,0.798506876301016
"NV","Henderson","Foam Flower Ln LOT 215","89015",-0.425427985824988,-0.402852424356873,-0.71422578334375,0.271067529045118,-0.156971897775447,-0.146623310632865,-0.185461375635124,36.020756,-114.9627,-0.144014144596878
"NV","Las Vegas","Moonlight Nest Ln","89178",-0.425427985824988,0.520452062889877,-0.391959285739378,0.111892393160957,-0.15542116566617,-0.0887309882769312,-0.205815639076212,36.019672,-115.27206,-0.0915428204999046
"NV","Las Vegas","Quail Harbor St","89131",1.58759586682189,0.520452062889877,0.464418945204218,-0.208732952674811,-0.149218237229062,-0.0107535744913873,-0.0443384824435862,36.30506,-115.27469,-0.00841724414217639
"NV","North Las Vegas","Donato Cir","89032",-0.425427985824988,-0.402852424356873,-0.781296475738568,0.693470472145315,-0.145341406955869,-0.082823608444693,-0.200116445312707,36.23631,-115.193,-0.080689460426821
"NV","Las Vegas","Dundock Ave","89122",0.581083940498451,0.520452062889877,-0.0975025874206632,-0.115158959015444,-0.152319701447616,-0.0870572306577971,-0.131183339792225,36.092087,-115.03275,-0.0897346809227653
"NV","Virginia City","E Mill St","89440",0.581083940498451,0.520452062889877,0.559299436884693,0.14997395670559,-0.143790674846592,0.203192031766172,0.228137257487768,39.311413,-119.642525,0.180718316428019
"NV","Las Vegas","Barbara Way","89119",1.58759586682189,2.36706103738338,0.380989547347249,0.109077975089416,-0.143790674846592,0.13318958075415,-0.0657783066015315,36.09409,-115.144646,0.113783684758031
"NV","Las Vegas","Angelfish Dr","89117",1.58759586682189,0.520452062889877,1.17029708589603,0.0145914748857864,-0.140689210628038,0.300860711659177,0.379844367668672,36.134567,-115.30162,0.267552433189085
"NV","Las Vegas","Willowrich Dr","89134",-1.43193991214843,-1.32615691160362,-0.883538384877011,0.507754568325957,-0.154645799611531,-0.156862769008745,-0.26063645527754,36.21092,-115.28284,-0.153050319872326
"NV","Las Vegas","Lindell Rd","89146",0.581083940498451,-0.402852424356873,-0.356788068995754,0.19630687744547,-0.146892139065146,-0.052597514969741,-0.101601810257845,36.130436,-115.21622,-0.0580755046649107
"NV","Las Vegas","Las Nubes Dr","89142",-1.43193991214843,0.520452062889877,-0.803380728112472,0.292560533644272,-0.15542116566617,-0.170449742622893,-0.287504083019775,36.14557,-115.041016,-0.166618150616242
"NV","Washoe Valley","Linnet Way","89704",-1.43193991214843,0.520452062889877,-0.0148911248368015,0.494916284224894,-0.0709062657105733,0.145299709410238,0.0598753463747805,39.295177,-119.760826,0.145441956493836
"NV","Las Vegas","Red Rock St APT 275","89118",-0.425427985824988,-0.402852424356873,-0.758394288091557,0.153298165449826,-0.157163781294019,-0.18699040615316,-0.251137799005033,36.097965,-115.22237,-0.181090503409753
"NV","Las Vegas","N Chieftain St","89149",-0.425427985824988,-0.402852424356873,0.196136175624944,0.561133469479882,-0.0809860244208738,0.25655536291739,0.0832149017872272,36.25483,-115.29903,0.244939381949224
"NV","Henderson","Aubrey Springs Ave","89014",-0.425427985824988,0.520452062889877,-0.147396639080223,0.0974178248836601,-0.150768969338339,-0.0234544411306993,-0.0701205494689634,36.053684,-115.03,-0.0309398431770777
"NV","Mesquite","Hermosa Way","89027",-0.425427985824988,-0.402852424356873,-0.33143207552942,0.140296691259655,-0.145341406955869,-0.0618524100402475,-0.148823701441167,36.806118,-114.086,-0.067120725160855
"NV","Las Vegas","W Pebble Rd","89113",-0.425427985824988,1.44375655013663,0.923280633417549,0.43048495639042,-0.118203595043522,0.453566480322533,0.523138382293926,36.025764,-115.25816,0.434889012364054
"NV","Las Vegas","Antioch Way","89117",-1.43193991214843,-0.402852424356873,-0.769027446641955,0.240281869549332,-0.154924931391201,-0.171335849597728,-0.192517520294701,36.142628,-115.29322,-0.166618150616242
"NV","Reno","Convair Way","89506",-0.425427985824988,-0.402852424356873,-0.389505479920056,0.245682960238807,-0.146892139065146,-0.0478716111039504,-0.0836900584296883,39.643177,-119.85963,-0.053643346621898
"NV","Las Vegas","Stanford St","89107",-0.425427985824988,-1.32615691160362,-0.708500236431997,-0.119930779672975,-0.150768969338339,-0.233855619488916,-0.254937261514036,36.179634,-115.20951,-0.22541298836193
"NV","Henderson","Simon Bolivar Dr","89014",-0.425427985824988,-0.402852424356873,-0.32488859334456,0.289213028211997,-0.146116773010508,-0.0130180700937452,-0.0511232369239487,36.051476,-115.07257,-0.0218946226811334
"NV","Las Vegas","Michelangelo Ct","89129",0.581083940498451,0.520452062889877,-0.203016237651536,0.0437434137871289,-0.150768969338339,-0.0572249625049942,-0.125755536207935,36.220802,-115.27476,-0.0626433410153625
"NV","Henderson","Aspen Peak Loop UNIT 2416","89011",-1.43193991214843,-0.402852424356873,-0.71749752443618,-0.132020545670959,-0.140549644738204,-0.239467630329542,-0.273663183879836,36.07528,-115.01976,-0.229934694087853
"NV","Las Vegas","Quarry Ridge St UNIT 207","89117",-1.43193991214843,-0.402852424356873,-0.856546520864462,0.231929547301528,-0.144023284662984,-0.200872748758919,-0.288589643736633,36.1477,-115.312614,-0.193844264309035
"NV","Las Vegas","Sutter Hills Ave","89144",0.581083940498451,0.520452062889877,-0.318345111159699,0.262366689885133,-0.153095067502254,-0.0359583951089368,-0.110829076351138,36.178936,-115.33483,-0.0277740160034972
"NV","North Las Vegas","Tainted Berry Ave","89031",0.581083940498451,0.520452062889877,-0.123676516160105,-0.097846061347011,-0.145341406955869,-0.0963121257283035,-0.124669975491077,36.251118,-115.14307,-0.0897346809227653
"NV","Reno","Nestle Ct","89511",1.58759586682189,4.21367001187688,3.32228478944197,2.71516990619019,-0.104247006060029,3.91598025632787,3.60531664763296,39.361652,-119.82667,3.61880662693645
"NV","Dayton","Riverpark Pkwy","89403",-0.425427985824988,-0.402852424356873,-0.0238884128409844,0.012838382291012,-0.136037014300207,-0.0206976638756549,-0.0717488905442504,39.2912,-119.511734,-0.0282262770282945
"NV","Las Vegas","Eaglewood Dr","89144",1.58759586682189,0.520452062889877,0.728612038417954,0.237951924144676,-0.1499936032837,0.305094333872281,0.262875200427224,36.18376,-115.333855,0.272075043437057
"NV","Las Vegas","Ryans Reef Ln","89128",0.581083940498451,2.36706103738338,1.61443593919342,1.03800786383137,-0.1399138445734,1.12090348870437,0.84202184287096,36.20485,-115.26811,1.08524036602245
"NV","Las Vegas","Saginaw Dr","89108",0.581083940498451,0.520452062889877,-0.310983693701732,0.105982924823471,-0.150768969338339,-0.0760301216376191,-0.131997510329869,36.183384,-115.22877,-0.0716442399308767
"NV","Las Vegas","Glade Hollow Dr","89135",1.58759586682189,3.29036552463013,2.25896893440216,2.32620569551131,-0.138363112464123,2.46709689614092,3.37273526404614,36.111454,-115.336235,2.44292796246369
"NV","Las Vegas","Pirates Cove Rd APT 1004","89145",-1.43193991214843,-0.402852424356873,-0.925253083805495,-0.106028115691197,-0.150040125246979,-0.283969891732403,-0.342867679579533,36.17598,-115.25182,-0.270638186319602
"NV","North Las Vegas","Blue Rose St","89081",0.581083940498451,0.520452062889877,0.448878175015175,-0.291999210520778,-0.151544335392977,-0.0425549692549361,-0.0717488905442504,36.251137,-115.12102,-0.0491207363739258
"NV","Las Vegas","Larkwood Ave","89103",-1.43193991214843,-0.402852424356873,-0.666785537503512,0.308986546188762,-0.150768969338339,-0.122599965981763,-0.196588372982919,36.11228,-115.23772,-0.121392048136521
"NV","Las Vegas","E Eldorado Ln","89123",0.581083940498451,0.520452062889877,0.255027515288687,0.0631907795565364,-0.141464576682677,0.0709651798545742,0.128808451895263,36.05329,-115.143425,0.0613214058815542
"NV","North Las Vegas","Wildcat Brook Ct","89081",1.58759586682189,1.44375655013663,1.14003348079105,-0.345976127562202,-0.147667505119785,0.0601349834954709,0.0245946230768959,36.273987,-115.08668,0.0459445310384489
"NV","Clark County","Calico Dr","89161",1.58759586682189,3.29036552463013,3.50795609643738,2.47273629100419,0.0182608305728544,3.61145482597599,5.49962009855015,36.156414,-115.418236,3.50574137073715
"NV","Las Vegas","Horse Bridle St","89131",0.581083940498451,0.520452062889877,0.688533210035684,-0.0366318873560635,-0.143790674846592,0.143921320782716,0.0340932793494033,36.304768,-115.22153,0.122828905253976
"NV","Las Vegas","Pine Glade Ct","89113",1.58759586682189,2.36706103738338,1.82219149856274,0.410928756276842,-0.123631157425991,0.78881028580205,1.17474620258793,36.026474,-115.27606,0.7198134579863
"NV","Carson City","N Richmond Ave","89703",-0.425427985824988,-0.402852424356873,-0.405864185382206,0.687854511930458,-0.146116773010508,0.07805403565326,-0.00227300466533927,39.1698,-119.7764,0.0631304499807431
"NV","Las Vegas","Vincente Ln","89130",-0.425427985824988,-0.402852424356873,-0.441853337398938,0.201949598077791,-0.147667505119785,-0.0830205211057676,-0.140410605885518,36.242397,-115.214096,-0.0807790081097309
"NV","Silver Springs","Toiyabe St","89429",-0.425427985824988,-0.402852424356873,-0.718315459709287,-0.431895433657263,-0.132935550081653,-0.309076256019415,-0.327941219722735,39.406586,-119.21679,-0.293251237559463
"NV","Las Vegas","Countrywood Cir","89107",-0.425427985824988,0.520452062889877,-0.401774509016669,0.209937547883134,-0.151544335392977,-0.0612616720570237,-0.191160569398629,36.172268,-115.211494,-0.067120725160855
"NV","Summerlin","Promontory Ridge Dr","89135",2.59410779314533,6.98358347361712,8.3583122659651,2.93342180521593,-0.117428228988883,7.85315045818407,10.6207527803277,36.126846,-115.3428,8.12332643391672
"NV","Reno","Kilborne Ave","89509",0.581083940498451,0.520452062889877,-0.0377933124838126,0.548443848887381,-0.141464576682677,0.18025170675098,0.0384355222168353,39.483177,-119.79893,0.15629622108897
"NV","North Las Vegas","Antelope Creek Ct","89031",0.581083940498451,0.520452062889877,0.507769514678918,0.0829745224359038,-0.142239942737315,0.13791548461994,-0.0410818002930123,36.275455,-115.16017,0.135492213948298
"NV","Las Vegas","Leafy St","89130",0.581083940498451,0.520452062889877,0.767054996254008,-0.0814949674919833,-0.139138478518761,0.139293873247462,0.0449488865179832,36.27359,-115.24285,0.118215842801044
"NV","Las Vegas","Worsley Park Pl","89145",-0.425427985824988,0.520452062889877,0.334367236780119,-0.168519714588942,-0.153870433556893,-0.00937518586386502,-0.0435243119059428,36.16792,-115.294815,-0.0173720124331613
"NV","Sparks","Candelaria Dr","89434",-0.425427985824988,-0.402852424356873,-0.711771977524427,0.651382839183438,-0.144566040901231,-0.0582095258103673,-0.125212755849506,39.561787,-119.71388,-0.0626885671178423
"NV","Las Vegas","Cloud Whisper Dr","89135",0.581083940498451,1.44375655013663,0.321280272410398,0.516878480633068,-0.151544335392977,0.303617488914221,0.241435376269279,36.07995,-115.32368,0.271170521387462
"NV","Las Vegas","Rendon St","89143",0.581083940498451,0.520452062889877,0.421886311002626,-0.0675839171811393,-0.149218237229062,0.0594457891817097,-0.0717488905442504,36.320316,-115.296364,0.0459445310384489
"NV","Pahrump","Happy Canyon Rd","89048",-0.425427985824988,-0.402852424356873,-0.0598775648577163,-0.139359238431965,-0.14394574805752,-0.090306289565528,-0.124669975491077,36.19462,-116.00823,-0.0898242286056752
"NV","Las Vegas","S Fort Apache Rd UNIT 2068","89117",-3.44496376479531,-1.32615691160362,-1.12401135517063,0.320629722811498,-0.135804404483816,-0.273238151703837,-0.370278087680197,36.14525,-115.29432,-0.260688443774063
"NV","Fernley","Spur Way","89408",-0.425427985824988,-0.402852424356873,-0.754304611726019,0.263077574171918,-0.145341406955869,-0.1607025658997,-0.253580310617963,39.59322,-119.20864,-0.157663382325258
"NV","Las Vegas","Rawlins Ct","89128",0.581083940498451,0.520452062889877,0.0423643442807264,0.03480261535909,-0.146116773010508,0.00490098206404391,0.09244216788052,36.182556,-115.24819,-0.00380418168924481
"NV","Las Vegas","Garamound Ave","89117",-0.425427985824988,-0.402852424356873,-0.613619744751522,0.530310879054528,-0.151544335392977,-0.0476746984428759,-0.179490791692406,36.15228,-115.314224,-0.053643346621898
"NV","Las Vegas","Starter Ave","89156",0.581083940498451,0.520452062889877,-0.640611608764071,0.0534565208350972,-0.15542116566617,-0.181378395312533,-0.188175277427269,36.200794,-115.05977,-0.171231213069174
"NV","Las Vegas","San Rosarita Ct","89138",0.581083940498451,0.520452062889877,0.0693562082932753,0.33184792326983,-0.146892139065146,0.130531259829643,0.09244216788052,36.168472,-115.35265,0.113783684758031
"NV","Las Vegas","Blackstone St","89121",-0.425427985824988,0.520452062889877,0.0260056388185756,-0.0657032103906633,-0.150768969338339,-0.0370414147448471,-0.1718918666744,36.125183,-115.10327,-0.0445076739209942
"NV","Reno","Boulder Glen Way","89511",1.58759586682189,3.29036552463013,4.59581000967041,2.90050066150451,-0.00422478501166217,5.21343778014844,5.92488850937927,39.4239,-119.78514,4.88513749636866
"NV","Las Vegas","N Grand Canyon Dr","89149",0.581083940498451,1.44375655013663,0.994441002177905,0.146224263557052,-0.120529693207437,0.310312519390758,0.345649205087645,36.27577,-115.306305,0.298306182875295
"NV","Sparks","Lampasas Dr","89436",0.581083940498451,0.520452062889877,0.351543877515377,0.137773768374425,-0.14797765154164,0.138210853611552,0.0384355222168353,39.63045,-119.698395,0.118306295006003
"NV","Pahrump","Pioneer Range Ave #613","89060",0.581083940498451,-0.402852424356873,-0.246366807126236,-0.14282079926326,-0.141464576682677,-0.134513181976777,-0.0429815315475138,36.24177,-116.013504,-0.131061388846685
"NV","Reno","San Gabriel Dr","89502",0.581083940498451,-0.402852424356873,-0.176842308912095,0.245072225690998,-0.140689210628038,0.0207524512805497,0.0264943543313973,39.477673,-119.748856,0.00885912700507723
"NV","Las Vegas","Soft Breezes Dr APT 1058","89128",-2.43845183847187,-1.32615691160362,-1.1747233421033,0.339249016655928,-0.146101265689415,-0.288498882937119,-0.396331544884788,36.216297,-115.263306,-0.27425627451798
